system:index,Aspect,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000000343_160,309.0258,1760,60,0.4295954,1.1169382,17705.323055703193,40.310436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_161,307.72867,1777,60,0.14421779,1.1083759,17705.323055703193,36.527725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_162,306.80316,1792,60,0.2556066,1.1083759,17705.323055703193,30.73044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_163,317.525,1803,60,0.37723956,1.1083759,17705.323055703193,24.744736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_164,317.86252,1809,60,0.48232543,1.1828504,17705.323055703193,23.586098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_165,318.97806,1819,60,0.47032174,1.1828504,17705.323055703193,29.1554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_166,325.2718,1829,60,0.3348817,1.1828504,17705.323055703193,31.407778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_167,328.03702,1838,60,0.4751079,1.3158264,17705.323055703193,28.957354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_168,339.34442,1845,30,0.666757,1.3158264,17705.323055703193,19.965914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_169,6.245948,1728,10,0.41343963,1.0998133,17705.323055703193,26.785442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_170,357.84106,1726,60,0.2948121,1.1318865,17705.323055703193,25.918736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_171,348.02765,1729,60,0.2163992,1.1318865,17705.323055703193,27.902428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_172,328.0371,1732,60,0.20106155,1.1318865,17705.323055703193,28.957336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_173,308.7935,1745,60,0.13692683,1.1169382,17705.323055703193,37.780476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_174,313.89746,1765,60,0.21417722,1.1169382,17705.323055703193,40.82115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_175,316.34155,1779,60,0.28755504,1.1169382,17705.323055703193,35.60296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_176,310.37146,1792,60,0.22269475,1.1083759,17705.323055703193,31.996248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_177,317.3391,1805,60,0.29056603,1.1083759,17705.323055703193,30.725035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_178,322.98505,1814,60,0.46834725,1.1083759,17705.323055703193,25.945631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_179,318.97812,1821,10,0.62199223,1.1828504,17705.323055703193,29.155373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_180,312.6012,1834,60,0.52758545,1.1828504,17705.323055703193,31.872805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_181,321.48547,1846,60,0.31412268,1.1828504,17705.323055703193,29.187338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_182,340.20892,1853,60,0.6238766,1.3158264,17705.323055703193,20.730993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_183,24.34094,1853,60,0.5554664,1.3158264,17705.323055703193,14.922854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_184,13.257822,1740,10,0.7144016,1.1344311,17705.323055703193,21.759142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_185,-0.0,1736,10,0.6387543,1.170777,17705.323055703193,22.825352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_186,343.56244,1740,60,0.15783748,1.170777,17705.323055703193,21.215431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_187,316.9467,1742,60,0.19596784,1.170777,17705.323055703193,26.999931,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_188,293.85068,1759,60,0.19310722,1.1900369,17705.323055703193,35.77672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_189,290.56223,1778,60,0.2197174,1.1900369,17705.323055703193,32.832264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_190,302.0598,1792,60,0.19160603,1.1900369,17705.323055703193,27.404198,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_191,306.9879,1802,60,0.17741771,1.1524128,17705.323055703193,31.750586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_192,311.48373,1819,60,0.32242277,1.1524128,17705.323055703193,31.422626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_193,325.16348,1827,60,0.4043716,1.1524128,17705.323055703193,27.147833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_194,320.84482,1835,60,0.6596517,1.2472969,17705.323055703193,27.559635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_195,308.66006,1845,60,0.55974686,1.2472969,17705.323055703193,26.213127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_196,313.3247,1856,60,0.3860542,1.2472969,17705.323055703193,20.68075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_197,347.84326,1860,60,0.64020795,1.1394994,17705.323055703193,19.17467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_198,17.141783,1860,10,0.6210526,1.1394994,17705.323055703193,20.439735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_199,7.434684,1752,10,0.73122776,1.1344311,17705.323055703193,22.998814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_200,-0.0,1752,10,0.7075685,1.170777,17705.323055703193,24.38277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_201,350.37195,1752,60,0.26491284,1.170777,17705.323055703193,18.179192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_202,328.1177,1755,60,0.2575897,1.170777,17705.323055703193,20.870684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_203,288.34464,1763,60,0.4123121,1.1900369,17705.323055703193,24.839487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_204,274.59576,1779,60,0.25313327,1.1900369,17705.323055703193,31.219725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_205,292.66293,1796,60,0.45056236,1.1900369,17705.323055703193,35.534863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_206,308.87582,1815,60,0.24950299,1.1524128,17705.323055703193,38.643845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_207,313.68018,1830,60,0.2153617,1.1524128,17705.323055703193,32.327866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_208,326.17056,1840,60,0.5120806,1.1524128,17705.323055703193,27.75098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_209,328.5087,1846,60,0.52892464,1.2472969,17705.323055703193,24.494425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_210,305.595,1862,60,0.4463847,1.2472969,17705.323055703193,25.304607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_211,330.51318,1874,60,0.5309122,1.1394994,17705.323055703193,25.80432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_212,8.866203,1875,10,0.57540655,1.1394994,17705.323055703193,25.41345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_213,14.107353,1764,10,0.7526615,1.170777,17705.323055703193,24.259253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_214,4.9719324,1760,60,0.35896787,1.170777,17705.323055703193,22.902681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_215,342.09308,1762,60,0.2762246,1.170777,17705.323055703193,25.469975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_216,319.32056,1768,60,0.259601,1.1900369,17705.323055703193,28.086079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_217,304.61057,1781,60,0.31967595,1.1900369,17705.323055703193,42.364647,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_218,306.1737,1809,60,0.25171694,1.1900369,17705.323055703193,49.703762,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_219,311.48386,1833,60,0.22101134,1.1524128,17705.323055703193,42.11975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_220,322.54364,1846,60,0.42313787,1.1524128,17705.323055703193,32.299526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_221,330.51324,1854,60,0.599576,1.1524128,17705.323055703193,25.804304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_222,335.26202,1859,60,0.46789247,1.2472969,17705.323055703193,25.698345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_223,316.4692,1873,10,0.43909198,1.2472969,17705.323055703193,29.170061,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_224,311.48386,1886,60,0.5361921,1.1394994,17705.323055703193,21.355675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_225,9.628018,1889,10,0.4862725,1.1394994,17705.323055703193,18.17919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_226,351.9536,1778,10,0.529964,1.116076,17705.323055703193,27.616726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_227,342.56,1783,60,0.38397354,1.116076,17705.323055703193,31.418222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_228,324.86627,1788,60,0.3008739,1.1675881,17705.323055703193,41.692444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_229,312.03665,1811,60,0.36540198,1.1675881,17705.323055703193,51.49847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_230,314.14206,1839,60,0.3273208,1.1675881,17705.323055703193,46.286926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_231,322.98535,1852,60,0.19593747,1.261504,17705.323055703193,33.783134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_232,325.4567,1861,60,0.28427345,1.261504,17705.323055703193,24.323385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_233,325.84076,1866,60,0.5569885,1.261504,17705.323055703193,21.368147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_234,317.86288,1890,10,0.44468915,1.1479735,17705.323055703193,12.31442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_235,338.62085,1792,10,0.6525803,1.116076,17705.323055703193,24.322191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_236,324.2581,1798,10,0.5656927,1.116076,17705.323055703193,33.351147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_237,316.00772,1813,60,0.4394834,1.1675881,17705.323055703193,42.692448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_238,309.3356,1833,60,0.35689047,1.1675881,17705.323055703193,44.14103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_239,306.8792,1854,60,0.45104384,1.1675881,17705.323055703193,37.062496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_240,326.87717,1866,60,0.43684474,1.261504,17705.323055703193,26.68159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_241,338.52698,1869,60,0.549958,1.261504,17705.323055703193,21.805801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_242,288.044,1849,60,0.3881554,1.1675881,17705.323055703193,36.191326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_243,283.70822,1867,60,0.4051181,1.1675881,17705.323055703193,28.655489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_244,297.48053,1878,60,0.45602697,1.261504,17705.323055703193,19.33109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_245,326.36612,1884,60,0.54009664,1.261504,17705.323055703193,18.289951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000343_246,239.91522,1862,60,0.16660964,1.2120378,17705.323055703193,31.531761,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000344_0,330.51202,1590,10,0.6359135,1.1975794,17705.323055703193,25.80457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000344_1,303.81552,1604,10,0.5785047,1.1760424,17705.323055703193,36.024147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000344_2,308.3479,1616,10,0.5373642,1.1760424,17705.323055703193,23.91954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000344_3,285.44586,1624,10,0.41806555,1.1760424,17705.323055703193,31.29183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000344_4,319.6941,1613,10,0.64728004,1.2069647,17705.323055703193,23.003197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000345_0,310.09988,1557,30,0.52380955,1.0100021,17705.323055703193,26.685503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000345_1,333.81497,1572,10,0.45871946,1.1879421,17705.323055703193,22.533474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000345_2,301.08368,1566,10,0.629556,1.0100021,17705.323055703193,25.18811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000345_3,317.03406,1576,10,0.52171904,1.1879421,17705.323055703193,20.60974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000345_4,328.90182,1580,10,0.46713743,1.1879421,17705.323055703193,15.83176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000346_0,37.5623,1632,10,0.5683687,1.1054196,17705.323055703193,27.045776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_0,47.191254,1594,60,0.3596556,1.1477079,17705.323055703193,27.657516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_1,35.538322,1584,60,0.27140784,1.1477079,17705.323055703193,20.70529,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_2,49.674603,1631,10,0.40843186,1.081827,17705.323055703193,30.978716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_3,50.77947,1618,60,0.2119709,1.1773131,17705.323055703193,31.56769,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_4,54.726192,1605,60,0.5358772,1.1773131,17705.323055703193,29.27632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_5,53.329273,1593,60,0.6203507,1.1773131,17705.323055703193,23.445732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_6,61.241577,1629,10,0.43349755,1.1773131,17705.323055703193,31.200405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_7,63.995438,1614,10,0.7058034,1.1773131,17705.323055703193,30.571917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_8,60.030174,1600,10,0.7311659,1.1773131,17705.323055703193,25.923302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_9,33.414215,1591,10,0.6901459,1.1338685,17705.323055703193,13.100641,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_10,67.577736,1636,10,0.73390716,1.1773131,17705.323055703193,30.716928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000347_11,53.85468,1672,10,0.74562466,1.0927858,17705.323055703193,27.539637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_0,185.87476,1315,10,0.6355265,3.6447618,16260.850940175587,19.697937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_1,173.54253,1305,10,0.7123043,3.5493433,16260.850940175587,18.046778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_2,180.0,1304,10,0.75430155,3.535166,16260.850940175587,22.825352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_3,200.67047,1305,10,0.7455453,3.535166,16260.850940175587,25.03923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_4,173.74918,1295,10,0.7665918,3.5493433,16260.850940175587,26.785658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_5,175.20755,1291,10,0.7984167,3.535166,16260.850940175587,23.682411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_6,204.3579,1293,10,0.7671107,3.535166,16260.850940175587,23.95257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_7,190.93701,1274,10,0.7962287,3.5493433,16260.850940175587,34.05778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_8,191.98148,1277,10,0.7559659,3.535166,16260.850940175587,27.903229,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_9,194.91249,1254,10,0.7919258,3.5548365,16260.850940175587,29.664421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_10,199.99147,1240,10,0.77167773,3.5548365,16260.850940175587,25.748966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_11,199.20085,1226,10,0.7357311,3.5548365,16260.850940175587,24.021301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a86_12,198.9307,1200,10,0.7296444,3.554572,16260.850940175587,29.45526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000acc_0,194.53134,1624,10,0.6001312,1.2324196,17229.699070842937,38.753685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000acc_1,175.1209,1599,10,0.5846612,1.2324196,17229.699070842937,40.73082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000acc_2,160.29408,1592,10,0.66839725,1.0387468,17229.699070842937,45.893513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000acc_3,170.82152,1571,10,0.5277101,1.1814393,17229.699070842937,38.781475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000acc_4,157.3783,1566,10,0.674402,1.258618,17229.699070842937,33.679707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_0,24.277626,1653,10,0.10785851,0.9739762,18289.079813733697,5.0740547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_1,289.53113,1654,10,0.0650978,0.9739762,18289.079813733697,10.961366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_2,111.51165,1658,30,0.22862044,1.0095406,18289.079813733697,10.014194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_3,139.06175,1653,30,0.093205266,1.0095406,18289.079813733697,15.566575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_4,183.58463,1648,60,0.02025015,1.0095406,18289.079813733697,16.27522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000b68_5,226.89047,1654,60,0.020966802,1.0036209,18289.079813733697,24.230522,"{""type"":""MultiPoint"",""coordinates"":[]}"
